,game_id,score_value,shooting_play,sequence_number,coordinate_x,coordinate_y,team_id,text,scoring_play,away_team_id,home_team_id
158,401408636,1,True,101978802,25.0,0.0,2305.0,Ochai Agbaji missed Free Throw.,False,153,2305
159,401408636,0,False,101978803,25.0,0.0,2305.0,Kansas Deadball Team Rebound.,False,153,2305
160,401408636,1,True,101978804,25.0,0.0,2305.0,Ochai Agbaji made Free Throw.,True,153,2305
161,401408636,0,False,101985001,25.0,0.0,2305.0,Foul on K.J. Adams.,False,153,2305
162,401408636,1,True,101985002,25.0,0.0,153.0,Armando Bacot missed Free Throw.,False,153,2305
163,401408636,0,False,101985003,25.0,0.0,153.0,North Carolina Deadball Team Rebound.,False,153,2305
164,401408636,1,True,101985004,25.0,0.0,153.0,Armando Bacot missed Free Throw.,False,153,2305
165,401408636,0,False,101985005,25.0,0.0,2305.0,Ochai Agbaji Defensive Rebound.,False,153,2305
166,401408636,3,True,101985901,1.0,2.0,2305.0,Ochai Agbaji missed Three Point Jumper.,False,153,2305
167,401408636,0,False,101985902,25.0,0.0,153.0,Armando Bacot Defensive Rebound.,False,153,2305
168,401408636,3,True,101988901,26.0,30.0,153.0,R.J. Davis missed Three Point Jumper.,False,153,2305
169,401408636,0,False,101988902,25.0,0.0,2305.0,Jalen Coleman-Lands Defensive Rebound.,False,153,2305
170,401408636,2,True,101994001,32.0,2.0,2305.0,Christian Braun missed Jumper.,False,153,2305
171,401408636,0,False,101994002,25.0,0.0,153.0,Armando Bacot Defensive Rebound.,False,153,2305
172,401408636,0,False,101995001,25.0,0.0,153.0,North Carolina  Timeout,False,153,2305
173,401408636,0,False,101996301,25.0,0.0,153.0,Armando Bacot Turnover.,False,153,2305
174,401408636,2,True,101997601,17.0,16.0,2305.0,Ochai Agbaji made Jumper.,True,153,2305
175,401408636,2,True,101999501,12.0,17.0,153.0,R.J. Davis missed Jumper.,False,153,2305
